Date,Open,High,Low,Close,Adj Close,Volume
2000-12-22,7.666666,7.888888,7.611111,7.666666,2.399145,521730
2000-12-25,7.666666,7.666666,7.666666,7.666666,2.399145,0
2000-12-26,7.561111,7.663888,7.338888,7.502777,2.347859,811152
2000-12-27,7.405555,7.644444,7.405555,7.555555,2.364375,160866
2000-12-28,7.666666,7.666666,7.566666,7.644444,2.392191,123930
2000-12-29,7.722222,7.777777,7.611111,7.697222,2.408708,257364
2001-01-01,7.716666,7.888888,7.613888,7.827777,2.449562,421524
2001-01-02,7.777777,7.880555,7.750000,7.786111,2.436523,367398
2001-01-03,7.883333,8.222222,7.836111,8.083333,2.529535,1979892
2001-01-04,8.138888,8.205555,7.952777,8.013888,2.507802,992412
2001-01-05,7.972222,7.994444,7.925000,7.944444,2.486072,579060
2001-01-08,7.916666,7.986111,7.869444,7.894444,2.470424,1008108
2001-01-09,7.930555,7.933333,7.808333,7.855555,2.458255,1133226
2001-01-10,7.836111,7.938888,7.836111,7.863888,2.460863,554220
2001-01-11,7.797222,8.000000,7.797222,7.958333,2.490417,478908
2001-01-12,8.166666,8.555555,8.052777,8.286111,2.592989,2433510
2001-01-15,8.366666,8.822222,8.222222,8.513888,2.664268,3248370
2001-01-16,8.608333,8.608333,8.333333,8.450000,2.644277,1229526
2001-01-17,8.550000,8.722222,8.394444,8.411111,2.632107,869094
2001-01-18,8.347222,8.530555,8.333333,8.483333,2.654706,878382
2001-01-19,8.491666,8.655555,8.377777,8.563888,2.679914,1024920
2001-01-22,8.391666,8.772222,8.391666,8.708333,2.725116,1832094
2001-01-23,8.722222,8.722222,8.530555,8.658333,2.709470,802134
2001-01-24,8.716666,8.830555,8.625000,8.780555,2.747717,1000746
2001-01-25,8.827777,9.222222,8.725000,9.180555,2.872890,2609280
2001-01-26,9.180555,9.180555,9.180555,9.180555,2.872890,0
2001-01-29,8.947222,8.947222,8.500000,8.630555,2.700777,968850
2001-01-30,8.736111,8.861111,8.677777,8.791666,2.751195,1382346
2001-01-31,8.777777,9.027777,8.680555,8.816666,2.759017,1250874
2001-02-01,8.694444,8.813888,8.611111,8.747222,2.737286,421038
2001-02-02,8.888888,9.305555,8.794444,9.083333,2.842466,2159208
2001-02-05,9.133333,9.611111,9.030555,9.450000,2.957207,1903716
2001-02-06,9.500000,9.605555,9.119444,9.322222,2.917223,1560528
2001-02-07,9.500000,9.611111,9.363888,9.525000,2.980677,1338264
2001-02-08,9.580555,9.636111,9.461111,9.594444,3.002409,896886
2001-02-09,9.513888,9.716666,9.502777,9.650000,3.019795,1576458
2001-02-12,9.883333,10.111111,9.694444,9.900000,3.098027,1998810
2001-02-13,9.988888,10.111111,9.783333,9.994444,3.127582,1841022
2001-02-14,10.222222,10.222222,9.777777,9.891666,3.095418,1253862
2001-02-15,9.944444,10.050000,9.783333,9.872222,3.089334,1565208
2001-02-16,9.888888,9.941666,9.513888,9.711111,3.038918,2342970
2001-02-19,9.727777,9.763888,9.250000,9.461111,2.960684,1152180
2001-02-20,9.547222,9.722222,9.502777,9.608333,3.006756,1357884
2001-02-21,9.694444,9.775000,9.555555,9.619444,3.010232,791172
2001-02-22,9.194444,9.763888,9.194444,9.591666,3.001539,831276
2001-02-23,9.611111,9.611111,9.333333,9.413888,2.945908,554562
2001-02-26,9.611111,9.611111,9.072222,9.383333,2.936346,675540
2001-02-27,9.438888,9.438888,9.075000,9.200000,2.878974,903672
2001-02-28,9.272222,9.727777,9.111111,9.377777,2.934607,1453644
2001-03-01,9.333333,9.444444,9.177777,9.375000,2.933738,515826
2001-03-02,9.494444,10.102777,9.294444,9.438888,2.953731,1275246
2001-03-05,9.722222,9.816666,9.222222,9.294444,2.908530,817992
2001-03-06,9.294444,9.294444,9.294444,9.294444,2.908530,0
2001-03-07,9.608333,9.608333,9.000000,9.483333,2.967638,1029816
2001-03-08,9.336111,9.611111,9.336111,9.536111,2.984155,304362
2001-03-09,9.222222,9.486111,9.055555,9.450000,2.957207,1157976
2001-03-12,9.305555,9.333333,9.116666,9.216666,2.884189,666306
2001-03-13,8.894444,8.894444,8.480555,8.491666,2.657314,469998
2001-03-14,8.222222,8.611111,8.111111,8.569444,2.681653,236790
2001-03-15,8.388888,8.700000,8.236111,8.625000,2.699039,533970
2001-03-16,8.555555,8.886111,8.333333,8.794444,2.752064,674154
2001-03-19,8.611111,8.888888,8.455555,8.655555,2.708600,229824
2001-03-20,9.161111,9.161111,8.505555,8.686111,2.718162,528984
2001-03-21,8.722222,9.044444,8.563888,8.911111,2.788572,1021968
2001-03-22,8.975000,9.277777,8.738888,9.088888,2.844204,866700
2001-03-23,9.027777,9.111111,8.794444,8.827777,2.762494,263718
2001-03-26,8.722222,8.805555,8.722222,8.788888,2.750325,172206
2001-03-27,8.616666,8.938888,8.588888,8.880555,2.779010,455130
2001-03-28,8.666666,9.166666,8.666666,9.125000,2.855504,213426
2001-03-29,9.000000,9.266666,8.944444,9.161111,2.866804,308070
2001-03-30,9.019444,9.138888,8.836111,9.097222,2.846812,323352
2001-04-02,8.641666,8.972222,8.619444,8.816666,2.759017,142092
2001-04-03,8.786111,9.000000,8.786111,8.922222,2.792050,760410
2001-04-04,8.694444,9.000000,8.555555,8.961111,2.804219,117936
2001-04-05,8.961111,8.961111,8.961111,8.961111,2.804219,0
2001-04-06,9.111111,9.111111,8.827777,8.852777,2.770317,190638
2001-04-09,9.000000,9.055555,8.805555,8.994444,2.814650,269208
2001-04-10,9.050000,9.050000,8.777777,8.900000,2.785094,332334
2001-04-11,8.977777,8.991666,8.669444,8.936111,2.796396,235332
2001-04-12,8.780555,8.780555,8.350000,8.627777,2.699908,294192
2001-04-13,8.627777,8.627777,8.627777,8.627777,2.699908,0
2001-04-16,8.611111,8.833333,8.530555,8.708333,2.725116,209340
2001-04-17,8.672222,8.927777,8.666666,8.883333,2.779880,459522
2001-04-18,8.722222,9.111111,8.694444,9.052777,2.832903,649872
2001-04-19,9.222222,9.277777,8.944444,9.155555,2.865066,524916
2001-04-20,9.000000,9.325000,8.972222,9.269444,2.900706,363186
2001-04-23,9.083333,9.469444,9.083333,9.436111,2.952862,268938
2001-04-24,9.341666,9.491666,9.305555,9.455555,2.958945,327546
2001-04-25,9.444444,9.497222,9.283333,9.388888,2.938084,276336
2001-04-26,9.222222,9.386111,9.166666,9.261111,2.898098,265104
2001-04-27,8.947222,9.091666,8.791666,9.000000,2.816388,167616
2001-04-30,8.888888,9.055555,8.805555,9.005555,2.818126,215568
2001-05-01,9.005555,9.005555,9.005555,9.005555,2.818126,0
2001-05-02,9.111111,9.138888,9.086111,9.111111,2.851158,66708
2001-05-03,9.097222,9.194444,9.013888,9.158333,2.865936,183852
2001-05-04,9.166666,9.277777,9.055555,9.225000,2.886798,134964
2001-05-07,9.166666,9.166666,8.980555,9.011111,2.819865,151578
2001-05-08,9.000000,9.077777,8.936111,9.005555,2.818126,132750
2001-05-09,9.277777,9.277777,9.016666,9.161111,2.866804,70722
2001-05-10,9.086111,9.219444,9.083333,9.183333,2.873759,84150
2001-05-11,9.138888,9.138888,9.027777,9.047222,2.831165,46422
2001-05-14,9.041666,9.097222,8.833333,8.988888,2.812911,131148
2001-05-15,8.666666,8.888888,8.666666,8.877777,2.778141,223848
2001-05-16,8.888888,8.944444,8.833333,8.888888,2.781617,487278
2001-05-17,8.888888,9.044444,8.833333,8.988888,2.812911,237348
2001-05-18,8.969444,9.136111,8.902777,9.100000,2.847681,548856
2001-05-21,9.083333,9.188888,9.027777,9.158333,2.865936,342522
2001-05-22,9.086111,9.150000,9.000000,9.030555,2.825949,65628
2001-05-23,9.155555,9.155555,9.005555,9.041666,2.829427,47340
2001-05-24,8.902777,9.000000,8.866666,8.938888,2.797265,100368
2001-05-25,9.222222,9.222222,8.833333,8.936111,2.796396,117306
2001-05-28,9.038888,9.038888,8.888888,8.919444,2.791179,84492
2001-05-29,8.994444,9.208333,8.933333,9.088888,2.844204,351090
2001-05-30,8.888888,9.166666,8.888888,9.147222,2.862458,290160
2001-05-31,9.361111,9.427777,9.113888,9.222222,2.885929,433926
2001-06-01,9.166666,9.361111,9.166666,9.333333,2.920700,1074132
2001-06-04,9.252777,9.327777,9.105555,9.202777,2.879843,241722
2001-06-05,9.116666,9.300000,9.008333,9.016666,2.821603,172044
2001-06-06,8.611111,9.736111,8.611111,9.141666,2.860720,467550
2001-06-07,8.944444,9.111111,8.891666,9.088888,2.844204,486270
2001-06-08,9.105555,9.125000,8.941666,9.030555,2.825949,246852
2001-06-11,9.055555,9.138888,9.000000,9.083333,2.842466,117540
2001-06-12,9.011111,9.111111,9.000000,9.055555,2.833773,104004
2001-06-13,9.166666,9.222222,9.041666,9.194444,2.877235,491130
2001-06-14,9.222222,9.372222,9.113888,9.308333,2.912876,482022
2001-06-15,9.125000,9.277777,9.000000,9.036111,2.827688,217404
2001-06-18,9.083333,9.277777,8.902777,9.047222,2.831165,204120
2001-06-19,8.958333,9.111111,8.916666,9.077777,2.840728,444798
2001-06-20,9.111111,9.722222,9.086111,9.166666,2.868544,237924
2001-06-21,9.216666,9.216666,9.055555,9.094444,2.845944,77040
2001-06-22,9.066666,9.069444,8.786111,8.900000,2.785094,152280
2001-06-25,8.519444,8.855555,8.519444,8.663888,2.711208,429876
2001-06-26,8.555555,8.777777,8.500000,8.738888,2.734678,160488
2001-06-27,8.777777,8.777777,8.444444,8.558333,2.678176,158850
2001-06-28,8.555555,8.638888,8.486111,8.525000,2.667746,62424
2001-06-29,8.500000,8.633333,8.400000,8.588888,2.687739,235530
2001-07-02,8.827777,8.827777,8.555555,8.569444,2.681653,21888
2001-07-03,8.833333,8.833333,8.333333,8.413888,2.632975,35118
2001-07-04,8.444444,8.608333,8.388888,8.552777,2.676438,19836
2001-07-05,8.555555,8.708333,8.444444,8.688888,2.719032,49374
2001-07-06,8.722222,8.722222,8.230555,8.275000,2.589513,76338
2001-07-09,8.500000,8.552777,8.388888,8.547222,2.674699,51804
2001-07-10,8.447222,8.591666,8.444444,8.544444,2.673831,54180
2001-07-11,8.430555,8.588888,8.394444,8.566666,2.680784,89622
2001-07-12,8.611111,8.636111,8.388888,8.444444,2.642537,84204
2001-07-13,8.388888,8.547222,8.388888,8.452777,2.645144,55638
2001-07-16,8.425000,8.497222,8.333333,8.372222,2.619937,27450
2001-07-17,8.358333,8.361111,8.277777,8.333333,2.607767,14724
2001-07-18,8.344444,8.388888,8.202777,8.300000,2.597336,48618
2001-07-19,8.169444,8.216666,8.083333,8.127777,2.543441,65394
2001-07-20,8.111111,8.261111,7.888888,7.913888,2.476509,75906
2001-07-23,8.219444,8.319444,7.944444,8.277777,2.590382,6336
2001-07-24,8.333333,8.333333,7.722222,7.869444,2.462601,46458
2001-07-25,7.788888,7.888888,7.677777,7.716666,2.414792,46296
2001-07-26,7.777777,7.861111,7.586111,7.625000,2.386107,72810
2001-07-27,7.777777,7.777777,7.666666,7.686111,2.405230,29070
2001-07-30,7.686111,7.816666,7.652777,7.688888,2.406099,66762
2001-07-31,7.888888,7.888888,7.638888,7.697222,2.408708,57042
2001-08-01,7.777777,7.777777,7.666666,7.733333,2.420008,100944
2001-08-02,7.777777,7.777777,7.613888,7.661111,2.397407,48330
2001-08-03,7.388888,7.777777,7.388888,7.697222,2.408708,46602
2001-08-06,7.941666,7.941666,7.722222,7.752777,2.426093,57186
2001-08-07,7.694444,7.808333,7.675000,7.719444,2.415661,84870
2001-08-08,9.222222,9.222222,7.477777,7.722222,2.416530,81108
2001-08-09,8.888888,8.888888,7.675000,7.713888,2.413923,41994
2001-08-10,7.766666,7.777777,7.722222,7.733333,2.420008,71370
2001-08-13,7.819444,7.888888,7.741666,7.752777,2.426093,56412
2001-08-14,7.783333,7.994444,7.783333,7.950000,2.487810,149778
2001-08-15,7.950000,7.950000,7.950000,7.950000,2.487810,0
2001-08-16,8.050000,8.052777,7.813888,7.963888,2.492156,109422
2001-08-17,7.994444,7.994444,7.863888,7.947222,2.486940,75780
2001-08-20,8.047222,8.047222,7.850000,7.863888,2.460863,31716
2001-08-21,7.777777,7.983333,7.705555,7.911111,2.475640,17244
2001-08-22,7.911111,7.911111,7.911111,7.911111,2.475640,0
2001-08-23,7.777777,8.000000,7.750000,7.975000,2.495632,108648
2001-08-24,7.836111,7.969444,7.833333,7.880555,2.466079,230274
2001-08-27,7.844444,7.997222,7.725000,7.794444,2.614210,372294
2001-08-28,7.791666,8.041666,7.788888,7.988888,2.679425,247140
2001-08-29,7.294444,7.483333,7.277777,7.469444,2.505207,182322
2001-08-30,7.472222,7.516666,7.416666,7.502777,2.516387,137286
2001-08-31,7.555555,7.611111,7.444444,7.511111,2.519182,101520
2001-09-03,7.394444,7.572222,7.394444,7.488888,2.511729,160074
2001-09-04,7.416666,7.497222,7.416666,7.486111,2.510798,156330
2001-09-05,7.494444,7.555555,7.444444,7.527777,2.524772,134802
2001-09-06,7.477777,7.566666,7.477777,7.552777,2.533157,62154
2001-09-07,7.500000,7.577777,7.472222,7.541666,2.529430,110106
2001-09-10,7.541666,7.605555,7.497222,7.544444,2.530362,239310
2001-09-11,7.488888,7.525000,7.377777,7.483333,2.509866,109962
2001-09-12,6.394444,7.191666,6.333333,7.080555,2.374776,354978
2001-09-13,7.083333,7.191666,6.991666,7.152777,2.398999,126324
2001-09-14,6.919444,7.011111,6.750000,6.913888,2.318876,287280
2001-09-17,6.561111,6.888888,5.875000,6.183333,2.073853,215928
2001-09-18,6.000000,6.550000,6.000000,6.433333,2.157702,505656
2001-09-19,6.516666,6.694444,6.475000,6.655555,2.232234,102312
2001-09-20,6.555555,6.666666,6.344444,6.630555,2.223849,105552
2001-09-21,6.477777,6.608333,6.477777,6.569444,2.203353,125460
2001-09-24,6.666666,6.727777,6.555555,6.655555,2.232234,76212
2001-09-25,6.719444,6.833333,6.661111,6.763888,2.268568,239022
2001-09-26,6.605555,7.388888,6.555555,7.175000,2.406453,351756
2001-09-27,7.163888,7.163888,7.058333,7.122222,2.388752,79704
2001-09-28,7.222222,7.608333,7.208333,7.483333,2.509866,194724
2001-10-01,6.950000,7.333333,6.950000,7.208333,2.417632,161046
2001-10-02,7.208333,7.208333,7.208333,7.208333,2.417632,0
2001-10-03,7.222222,7.550000,7.180555,7.327777,2.457693,200898
2001-10-04,7.405555,7.497222,7.388888,7.488888,2.511729,110250
2001-10-05,7.527777,7.761111,7.333333,7.591666,2.546200,187344
2001-10-08,7.166666,7.505555,7.166666,7.233333,2.426018,194778
2001-10-09,7.330555,7.444444,7.225000,7.416666,2.487506,120258
2001-10-10,7.416666,7.416666,7.277777,7.313888,2.453035,79578
2001-10-11,7.347222,7.444444,7.347222,7.369444,2.471668,42876
2001-10-12,7.555555,7.555555,7.277777,7.377777,2.474463,108972
2001-10-15,7.516666,7.516666,7.238888,7.297222,2.447445,56412
2001-10-16,7.416666,7.416666,7.302777,7.388888,2.478190,298476
2001-10-17,7.441666,7.441666,7.166666,7.266666,2.437197,297990
2001-10-18,7.916666,8.277777,7.252777,7.311111,2.452104,96660
2001-10-19,7.230555,7.388888,7.222222,7.347222,2.464215,71856
2001-10-22,7.388888,7.441666,7.238888,7.322222,2.455831,116172
2001-10-23,7.388888,7.411111,7.283333,7.325000,2.456762,81540
2001-10-24,7.336111,7.388888,7.255555,7.383333,2.476326,190764
2001-10-25,7.302777,7.388888,7.269444,7.380555,2.475394,176670
2001-10-26,7.380555,7.380555,7.380555,7.380555,2.475394,0
2001-10-29,7.375000,7.433333,7.305555,7.313888,2.453035,51840
2001-10-30,7.333333,7.347222,7.111111,7.250000,2.431608,182106
2001-10-31,8.038888,8.038888,7.055555,7.108333,2.384093,125730
2001-11-01,7.166666,7.200000,7.055555,7.105555,2.383161,98334
2001-11-02,7.277777,7.277777,7.055555,7.097222,2.380367,158850
2001-11-05,7.188888,7.194444,7.111111,7.161111,2.401795,67500
2001-11-06,7.272222,7.272222,7.116666,7.186111,2.410180,78138
2001-11-07,7.219444,7.250000,7.125000,7.213888,2.419496,134568
2001-11-08,7.250000,7.263888,7.152777,7.166666,2.403658,82026
2001-11-09,7.222222,7.272222,7.133333,7.155555,2.399931,81000
2001-11-12,7.272222,7.272222,7.111111,7.211111,2.418564,166266
2001-11-13,7.222222,7.277777,7.119444,7.205555,2.416701,91512
2001-11-14,7.500000,7.555555,7.222222,7.325000,2.456762,54954
2001-11-15,7.250000,7.358333,7.222222,7.325000,2.456762,110430
2001-11-16,7.325000,7.325000,7.325000,7.325000,2.456762,0
2001-11-19,7.444444,7.444444,7.222222,7.302777,2.449308,238428
2001-11-20,7.458333,7.500000,7.277777,7.336111,2.460489,342972
2001-11-21,7.333333,7.388888,7.277777,7.347222,2.464215,92790
2001-11-22,7.305555,7.538888,7.305555,7.488888,2.511729,177588
2001-11-23,7.455555,7.583333,7.444444,7.550000,2.532226,657216
2001-11-26,7.555555,7.666666,7.388888,7.655555,2.567628,315594
2001-11-27,7.611111,7.636111,7.444444,7.611111,2.552722,272880
2001-11-28,7.544444,7.616666,7.444444,7.547222,2.531294,122778
2001-11-29,7.444444,7.583333,7.444444,7.566666,2.537815,78408
2001-11-30,7.566666,7.566666,7.566666,7.566666,2.537815,0
2001-12-03,7.777777,7.777777,7.616666,7.686111,2.577876,165708
2001-12-04,7.702777,7.775000,7.666666,7.669444,2.572286,118296
2001-12-05,7.772222,7.861111,7.677777,7.788888,2.612347,273690
2001-12-06,8.055555,8.055555,7.777777,7.825000,2.624459,208296
2001-12-07,7.833333,7.961111,7.752777,7.936111,2.661724,203112
2001-12-10,7.777777,8.050000,7.777777,7.991666,2.680357,248976
2001-12-11,8.055555,8.163888,7.950000,8.027777,2.692469,112356
2001-12-12,8.108333,8.111111,7.950000,8.044444,2.698059,120618
2001-12-13,8.166666,8.327777,7.500000,7.791666,2.613279,198918
2001-12-14,7.694444,7.886111,7.638888,7.825000,2.624459,90990
2001-12-17,7.825000,7.825000,7.825000,7.825000,2.624459,0
2001-12-18,7.888888,8.036111,7.722222,7.836111,2.628185,159480
2001-12-19,7.872222,7.872222,7.511111,7.580555,2.542473,87822
2001-12-20,7.391666,7.555555,7.236111,7.511111,2.519182,119358
2001-12-21,7.333333,7.486111,7.283333,7.413888,2.486575,75150
2001-12-24,7.388888,7.388888,7.138888,7.336111,2.460489,109206
2001-12-25,7.336111,7.336111,7.336111,7.336111,2.460489,0
2001-12-26,7.388888,7.405555,7.166666,7.175000,2.406453,75492
2001-12-27,7.088888,7.222222,7.055555,7.197222,2.413906,97614
2001-12-28,7.113888,7.211111,7.000000,7.183333,2.409248,73710
2001-12-31,7.444444,7.444444,7.211111,7.269444,2.438129,108720
2002-01-01,7.550000,7.550000,7.300000,7.397222,2.480985,89298
2002-01-02,7.333333,7.538888,7.236111,7.502777,2.516387,127602
2002-01-03,7.238888,7.547222,7.238888,7.491666,2.512661,62226
2002-01-04,7.352777,7.500000,7.305555,7.480555,2.508933,118710
2002-01-07,7.341666,7.527777,7.341666,7.513888,2.520114,105048
2002-01-08,7.444444,7.591666,7.361111,7.530555,2.525703,157140
2002-01-09,7.088888,7.772222,7.088888,7.483333,2.509866,79830
2002-01-10,7.166666,7.513888,7.166666,7.494444,2.513592,83592
2002-01-11,7.722222,7.722222,7.483333,7.491666,2.512661,61236
2002-01-14,7.366666,7.527777,7.366666,7.497222,2.514524,59094
2002-01-15,7.500000,7.500000,7.419444,7.475000,2.507071,67824
2002-01-16,7.500000,7.513888,7.452777,7.500000,2.515456,129834
2002-01-17,7.444444,7.500000,7.386111,7.480555,2.508933,67230
2002-01-18,7.622222,7.622222,7.425000,7.494444,2.513592,75528
2002-01-21,7.555555,7.611111,7.527777,7.575000,2.540611,204228
2002-01-22,7.500000,7.605555,7.491666,7.516666,2.521045,92772
2002-01-23,7.602777,7.694444,7.530555,7.638888,2.562038,164880
2002-01-24,7.716666,7.758333,7.544444,7.652777,2.566697,161748
2002-01-25,7.555555,7.694444,7.555555,7.633333,2.560175,43668
2002-01-28,7.700000,7.722222,7.563888,7.608333,2.551791,91530
2002-01-29,7.708333,7.722222,7.477777,7.561111,2.535952,139158
2002-01-30,7.500000,7.600000,7.458333,7.500000,2.515456,51264
2002-01-31,7.722222,7.722222,7.427777,7.547222,2.531294,143604
2002-02-01,7.611111,8.055555,7.583333,7.727777,2.591850,1225278
2002-02-04,8.000000,8.483333,7.888888,8.272222,2.774455,1368828
2002-02-05,8.666666,9.927777,8.500000,9.927777,3.329718,7944516
2002-02-06,8.333333,11.913888,8.333333,11.761111,3.944608,19438650
2002-02-07,12.736111,13.594444,10.700000,10.952777,3.673497,11558844
2002-02-08,10.944444,10.944444,9.555555,9.736111,3.265434,7087914
2002-02-11,10.166666,10.427777,9.919444,10.000000,3.353941,4382136
2002-02-12,10.055555,10.277777,9.722222,9.769444,3.276613,1069308
2002-02-13,9.777777,10.166666,9.583333,9.888888,3.316674,2305368
2002-02-14,10.000000,10.377777,10.000000,10.211111,3.424747,2987658
2002-02-15,10.555555,10.833333,10.277777,10.402777,3.489030,3753054
2002-02-18,10.444444,10.527777,10.000000,10.055555,3.372574,1105326
2002-02-19,10.216666,10.222222,9.722222,9.772222,3.277545,892638
2002-02-20,9.777777,10.277777,9.722222,9.811111,3.290589,1056402
2002-02-21,9.922222,10.000000,9.722222,9.763888,3.274751,528318
2002-02-22,9.777777,9.916666,9.722222,9.769444,3.276613,526266
2002-02-25,9.705555,9.797222,9.536111,9.575000,3.211399,421992
2002-02-26,9.500000,10.438888,9.444444,10.047222,3.369779,3270474
2002-02-27,10.333333,10.555555,9.855555,9.963888,3.341830,2382894
2002-02-28,9.786111,10.277777,8.944444,9.347222,3.135003,2473992
2002-03-01,9.333333,9.661111,8.888888,9.530555,3.196492,1611000
2002-03-04,9.777777,10.102777,9.666666,9.813888,3.291520,1145556
2002-03-05,9.944444,10.222222,9.777777,9.977777,3.346487,1997262
2002-03-06,10.005555,10.105555,9.850000,10.011111,3.357667,852750
2002-03-07,10.061111,10.105555,9.777777,9.950000,3.337171,562482
2002-03-08,10.044444,10.044444,9.750000,9.786111,3.282203,587862
2002-03-11,9.727777,9.941666,9.561111,9.730555,3.263572,604314
2002-03-12,9.861111,9.861111,9.625000,9.725000,3.261708,380520
2002-03-13,8.947222,9.888888,8.947222,9.825000,3.295246,459720
2002-03-14,9.944444,10.000000,9.727777,9.952777,3.338102,536472
2002-03-15,9.916666,10.111111,9.805555,10.047222,3.369779,781146
2002-03-18,10.252777,10.252777,9.955555,10.175000,3.412635,991890
2002-03-19,10.277777,10.555555,10.238888,10.311111,3.458286,1531224
2002-03-20,10.594444,11.222222,10.594444,10.813888,3.626914,3906774
2002-03-21,10.777777,10.944444,10.661111,10.811111,3.625983,1015632
2002-03-22,10.888888,10.997222,10.666666,10.822222,3.629709,1119636
2002-03-25,10.822222,10.822222,10.822222,10.822222,3.629709,0
2002-03-26,10.727777,10.888888,10.722222,10.847222,3.638095,630378
2002-03-27,11.108333,11.277777,10.888888,11.080555,3.716353,2351754
2002-03-28,11.111111,11.272222,11.027777,11.102777,3.723806,953658
2002-03-29,11.102777,11.102777,11.102777,11.102777,3.723806,0
2002-04-01,11.383333,13.216666,11.263888,12.641666,4.239940,16407576
2002-04-02,12.761111,13.991666,12.458333,12.691666,4.256709,23617314
2002-04-03,12.591666,12.911111,12.111111,12.233333,4.102987,6428322
2002-04-04,12.333333,12.600000,12.027777,12.091666,4.055473,3146130
2002-04-05,12.222222,12.966666,12.055555,12.405555,4.160751,10061802
2002-04-08,12.666666,12.825000,12.180555,12.286111,4.120688,3230244
2002-04-09,12.422222,12.663888,11.944444,12.061111,4.045225,2624418
2002-04-10,12.050000,12.180555,11.666666,11.738888,3.937154,1640682
2002-04-11,11.883333,12.502777,11.780555,11.900000,3.991189,2436120
2002-04-12,12.000000,12.111111,11.738888,11.850000,3.974421,1141380
2002-04-15,12.000000,12.052777,11.388888,11.477777,3.849578,859104
2002-04-16,12.494444,12.494444,11.205555,11.380555,3.816971,1183986
2002-04-17,11.500000,12.000000,11.388888,11.427777,3.832809,631764
2002-04-18,11.522222,12.288888,11.394444,11.752777,3.941812,3712590
2002-04-19,12.011111,12.011111,11.333333,11.472222,3.847716,1336320
2002-04-22,11.666666,11.666666,11.277777,11.347222,3.805792,844128
2002-04-23,11.388888,11.800000,11.361111,11.472222,3.847716,889452
2002-04-24,11.577777,11.800000,11.472222,11.536111,3.869144,857898
2002-04-25,11.888888,12.222222,11.222222,11.372222,3.814176,681390
2002-04-26,11.525000,11.611111,11.333333,11.388888,3.819767,719424
2002-04-29,11.444444,11.833333,11.250000,11.366666,3.812313,827730
2002-04-30,11.433333,11.888888,11.361111,11.711111,3.927836,2184966
2002-05-01,11.711111,11.711111,11.711111,11.711111,3.927836,0
2002-05-02,11.872222,12.027777,11.577777,11.663888,3.911999,1393092
2002-05-03,11.638888,11.819444,11.527777,11.575000,3.882186,658764
2002-05-06,11.722222,11.772222,11.391666,11.466666,3.845852,568080
2002-05-07,11.505555,11.583333,11.400000,11.425000,3.831877,494298
2002-05-08,11.547222,11.661111,11.388888,11.436111,3.835605,543618
2002-05-09,11.611111,11.688888,11.383333,11.577777,3.883118,1505088
2002-05-10,11.666666,11.791666,11.388888,11.413888,3.828150,1337670
2002-05-13,11.500000,11.638888,11.338888,11.397222,3.822562,452430
2002-05-14,11.444444,11.605555,11.333333,11.361111,3.810450,418590
2002-05-15,11.480555,11.483333,11.111111,11.172222,3.747097,625806
2002-05-16,11.277777,11.277777,10.944444,11.188888,3.752686,1585098
2002-05-17,11.222222,11.283333,10.975000,11.144444,3.737781,979272
2002-05-20,10.944444,11.108333,10.611111,10.836111,3.634368,1007010
2002-05-21,10.616666,10.666666,10.344444,10.563888,3.543065,1158912
2002-05-22,10.416666,10.777777,10.361111,10.711111,3.592443,702396
2002-05-23,10.722222,10.777777,10.552777,10.650000,3.571948,565578
2002-05-24,11.944444,12.711111,11.416666,11.505555,3.858896,3086424
2002-05-27,11.908333,11.908333,11.000000,11.105555,3.724737,1664442
2002-05-28,11.197222,11.222222,10.944444,11.150000,3.739645,1051200
2002-05-29,11.222222,11.444444,11.000000,11.091666,3.720079,494100
2002-05-30,11.138888,11.266666,11.075000,11.102777,3.723806,407898
2002-05-31,11.222222,11.227777,10.944444,11.105555,3.724737,728568
2002-06-03,11.377777,11.444444,11.113888,11.227777,3.765731,749664
2002-06-04,11.394444,11.611111,11.066666,11.100000,3.722876,761436
2002-06-05,11.255555,11.388888,10.750000,11.008333,3.692130,743436
2002-06-06,11.116666,11.116666,10.944444,11.100000,3.722876,310410
2002-06-07,10.608333,11.050000,10.608333,10.936111,3.667907,368100
2002-06-10,11.050000,11.055555,10.902777,10.991666,3.686539,622980
2002-06-11,12.444444,12.444444,10.919444,11.233333,3.767594,1871118
2002-06-12,11.388888,11.500000,11.222222,11.305555,3.791816,699894
2002-06-13,11.388888,11.394444,11.055555,11.116666,3.728464,444474
2002-06-14,11.138888,11.261111,11.111111,11.161111,3.743371,267426
2002-06-17,11.388888,11.388888,11.094444,11.111111,3.726601,418554
2002-06-18,11.291666,11.291666,11.083333,11.116666,3.728464,611388
2002-06-19,11.555555,11.555555,11.083333,11.111111,3.726601,1753398
2002-06-20,11.333333,11.333333,11.086111,11.119444,3.729396,547182
2002-06-21,11.166666,11.222222,11.083333,11.094444,3.721013,415638
2002-06-24,11.105555,11.166666,11.000000,11.136111,3.734986,366228
2002-06-25,11.138888,11.161111,11.027777,11.102777,3.723806,195786
2002-06-26,10.722222,11.111111,10.722222,11.097222,3.721943,174042
2002-06-27,11.166666,11.166666,11.011111,11.105555,3.724737,215370
2002-06-28,11.055555,11.111111,11.055555,11.097222,3.721943,213174
2002-07-01,11.019444,11.138888,11.011111,11.108333,3.725668,217656
